participant,group,country,trial_id,word,input_text,response_type,test_language,accuracy,correct,typing_onset,close_substitutions,same_onset,consecutive_longest,freq,pthn,similarity_phon,similarity_ort
5e84efb71d17ad0c8430495a,ENG-SPA,UK,12,brazo,bronze,wrong,Spanish,3,0,0.565000057,0,different,0,65.4118,5,0,0.2
5e84efb71d17ad0c8430495a,ENG-SPA,UK,13,buho,boy,wrong,Spanish,3,0,1.215999842,0,different,1,5.6078,10,0.333333333333333,0
5e84efb71d17ad0c8430495a,ENG-SPA,UK,14,burro,burrito,wrong,Spanish,2,0,1.23300004,0,different,0,5.3529,0,0,0
5e84efb71d17ad0c8430495a,ENG-SPA,UK,15,caballo,cabinet,wrong,Spanish,4,0,4.332000017,0,different,0,92.8824,2,0,0
5e84efb71d17ad0c8430495a,ENG-SPA,UK,16,caja,car,wrong,Spanish,2,0,0.367000103,0,different,1,89.7451,0,0.25,0
5e84efb71d17ad0c8430495a,ENG-SPA,UK,17,calcetin,calcium,wrong,Spanish,4,0,0.46600008,0,different,1,8.9804,16,0.181818181818181,0.125
5e84efb71d17ad0c8430495a,ENG-SPA,UK,18,camisa,camisole,correct,Spanish,3,0,4.598999977,0,different,0,46.3725,6,0,0.166666666666667
5e84efb71d17ad0c8430495a,ENG-SPA,UK,19,camiseta,camisole,wrong,Spanish,3,0,0.849999905,0.153846153846153,different,1,,,0.307692307692307,0.125
5e84efb71d17ad0c8430495a,ENG-SPA,UK,20,caracol,crackle,wrong,Spanish,3,0,1.86500001,0,different,1,1.7647,7,0.166666666666666,0.285714285714286
5e84efb71d17ad0c8430495a,ENG-SPA,UK,21,cebra,zebra,correct,Spanish,1,0,0.764999866,0.2,different,2,2.5098,0,0.4,0.8
5e84efb71d17ad0c8430495a,ENG-SPA,UK,22,cepillo,quick,wrong,Spanish,6,0,1.117000103,0,different,0,14.1569,2,0,0
5e84efb71d17ad0c8430495a,ENG-SPA,UK,23,cerdo,third,wrong,Spanish,4,0,0.916000128,0.25,different,0,39.1373,3,0,0
5e84efb71d17ad0c8430495a,ENG-SPA,UK,24,cereza,celebrate,wrong,Spanish,5,0,4.582000017,0.4,different,1,13.5882,6,0.2,0.333333333333333
5e84efb71d17ad0c8430495a,ENG-SPA,UK,25,cesta,sister,wrong,Spanish,4,0,2.567000151,0,different,1,13.1765,0,0.363636363636363,0.166666666666667
5e84efb71d17ad0c8430495a,ENG-SPA,UK,26,chaqueta,jacket,correct,Spanish,5,0,0.782999992,0.363636363636363,different,2,33.4118,0,0.545454545454545,0.375
5e84efb71d17ad0c8430495a,ENG-SPA,UK,27,chocolate,chocolate,correct,Spanish,0,1,0.650000095,0,same_consonant,1,29.3922,0,0.533333333333333,1
5e84efb71d17ad0c8430495a,ENG-SPA,UK,28,cielo,yellow,wrong,Spanish,4,0,1.015999794,0.222222222222222,different,0,44.8039,0,0,0
5e84efb71d17ad0c8430495a,ENG-SPA,UK,29,coche,coach,wrong,Spanish,2,0,0.499000072,0,same_consonant,1,483.0588,2,0.333333333333333,0.2
5e84efb71d17ad0c8430495a,ENG-SPA,UK,30,corona,corona,wrong,Spanish,0,1,1.182999849,0,same_consonant,1,13.6863,4,0.545454545454545,0.5
5e84efb71d17ad0c8430495a,ENG-SPA,UK,31,cubo,cube,correct,Spanish,1,0,0.400000095,0,different,1,10.0196,1,0.222222222222222,0.166666666666667
5e84efb71d17ad0c8430495a,ENG-SPA,UK,32,cuchara,coach,wrong,Spanish,5,0,1.550000191,0,different,1,7.6078,3,0.2,0
5e84efb71d17ad0c8430495a,ENG-SPA,UK,33,dedo,dead,wrong,Spanish,2,0,0.569000006,0.222222222222222,different,0,36.6667,0,0,0
5e84efb71d17ad0c8430495a,ENG-SPA,UK,34,ensalada,salad,correct,Spanish,3,0,1.016000032,0,different,3,17.0196,0,0.615384615384615,0.625
5e84efb71d17ad0c8430495a,ENG-SPA,UK,35,esponja,sponge,correct,Spanish,3,0,1.315999985,0,different,2,6.7059,0,0.333333333333333,0.571428571428571
5e84efb71d17ad0c8430495a,ENG-SPA,UK,36,estrella,strange,wrong,Spanish,5,0,0.433000088,0,different,2,81.3529,3,0.4,0.375
5e84efb71d17ad0c8430495a,ENG-SPA,UK,37,flor,floor,false_friend,Spanish,1,0,0.96600008,0,same_consonant,2,22.7647,1,0.444444444444444,0.666666666666667
5e84efb71d17ad0c8430495a,ENG-SPA,UK,38,frambuesa,flamboyant,wrong,Spanish,6,0,0.965000153,0,different,1,1.8824,0,0.25,0.222222222222222
5e84efb71d17ad0c8430495a,ENG-SPA,UK,39,gafas,maps,wrong,Spanish,3,0,9.49699998,0,same_consonant,1,33.1176,0,0.363636363636363,0.428571428571429
5e84efb71d17ad0c8430495a,ENG-SPA,UK,40,galleta,alligator,wrong,Spanish,6,0,2.432999849,0,different,1,,,0.166666666666666,0
5e84efb71d17ad0c8430495a,ENG-SPA,UK,41,gallina,cayenne,wrong,Spanish,5,0,2.167000055,0.222222222222222,different,0,11.3725,16,0,0
5e84efb71d17ad0c8430495a,ENG-SPA,UK,42,gato,cat,correct,Spanish,2,0,1.349999905,0.285714285714285,different,2,66.3333,9,0.571428571428571,0.5
5e84efb71d17ad0c8430495a,ENG-SPA,UK,43,globo,globe,wrong,Spanish,1,0,0.282999992,0.2,different,1,8.6667,0,0.2,0.285714285714286
5e84efb71d17ad0c8430495a,ENG-SPA,UK,44,gorrion,gorilla,wrong,Spanish,4,0,1.165999889,0.166666666666666,different,1,,,0.166666666666666,0.142857142857143
5e84efb71d17ad0c8430495a,ENG-SPA,UK,45,gorro,good,wrong,Spanish,3,0,1.131999969,0,different,0,64.1765,14,0,0
5e84efb71d17ad0c8430495a,ENG-SPA,UK,46,grifo,grief,wrong,Spanish,2,0,0.565999985,0,different,0,14.7451,8,0,0
5e84efb71d17ad0c8430495a,ENG-SPA,UK,47,guitarra,guitar,correct,Spanish,2,0,0.182999849,0,same_consonant,3,15.5882,0,0.6,0.75
5e84efb71d17ad0c8430495a,ENG-SPA,UK,48,gusano,good,wrong,Spanish,5,0,0.71600008,0,different,0,10.1176,8,0,0
5e84efb71d17ad0c8430495a,ENG-SPA,UK,49,hormiga,humid,wrong,Spanish,4,0,2.07400012,0,different,1,5.3529,9,0.222222222222222,0
5e84efb71d17ad0c8430495a,ENG-SPA,UK,50,jirafa,giraffe,correct,Spanish,3,0,1.265999794,0,different,2,1.4902,0,0.545454545454545,0.571428571428571
5e84efb71d17ad0c8430495a,ENG-SPA,UK,51,ladrillo,latrine,wrong,Spanish,4,0,1.198999882,0,different,2,10.1765,8,0.363636363636363,0.25
5e84efb71d17ad0c8430495a,ENG-SPA,UK,52,lapiz,laps,wrong,Spanish,3,0,4.914000034,0,different,1,9.8627,0,0.2,0.166666666666667
5e84efb71d17ad0c8430495a,ENG-SPA,UK,53,leche,legs,wrong,Spanish,3,0,1.266000032,0,different,1,42.5294,0,0.25,0
5e84efb71d17ad0c8430495a,ENG-SPA,UK,54,lengua,english,wrong,Spanish,5,0,1.933000088,0,different,0,31.1569,3,0,0.5
5e84efb71d17ad0c8430495a,ENG-SPA,UK,55,leon,lion,correct,Spanish,2,0,4.513999939,0,same_consonant,1,15.3529,1,0.444444444444444,0.5
5e84efb71d17ad0c8430495a,ENG-SPA,UK,56,libro,library,wrong,Spanish,3,0,1.051999807,0,different,0,176.9804,3,0,0.2
5e84efb71d17ad0c8430495a,ENG-SPA,UK,57,loro,lots,wrong,Spanish,2,0,0.882999897,0,different,1,3.2745,2,0.222222222222222,0.333333333333333
5e84efb71d17ad0c8430495a,ENG-SPA,UK,58,luna,moon,correct,Spanish,4,0,0.930999994,0,different,2,49.9608,6,0.571428571428571,0
5e84efb71d17ad0c8430495a,ENG-SPA,UK,59,mano,manual,wrong,Spanish,3,0,1.099999905,0,different,2,279.6471,2,0.5,0.5
5e84efb71d17ad0c8430495a,ENG-SPA,UK,60,manzana,banana,wrong,Spanish,2,0,1.867000103,0,different,1,23.6667,0,0.2,0.142857142857143
5e84efb71d17ad0c8430495a,ENG-SPA,UK,61,mariposa,mary,wrong,Spanish,5,0,0.766000032,0.125,different,1,5.5098,0,0.25,0
5e84efb71d17ad0c8430495a,ENG-SPA,UK,62,martillo,marry,wrong,Spanish,5,0,2.684000015,0,different,1,12.4706,0,0.181818181818181,0.125
5e84efb71d17ad0c8430495a,ENG-SPA,UK,63,mesa,messy,wrong,Spanish,2,0,0.555999994,0,different,1,105.6275,1,0.222222222222222,0
5e84efb71d17ad0c8430495a,ENG-SPA,UK,64,moneda,money,correct,Spanish,2,0,0.448999882,0.2,different,1,9.7451,6,0.2,0.166666666666667
5e84efb71d17ad0c8430495a,ENG-SPA,UK,65,mono,one,wrong,Spanish,2,0,0.999000072,0,same_consonant,1,33.5098,1,0.222222222222222,0.5
5e84efb71d17ad0c8430495a,ENG-SPA,UK,66,moto,molten,wrong,Spanish,3,0,2.531999826,0,same_consonant,1,0.7451,0,0.307692307692307,0.444444444444444
5e84efb71d17ad0c8430495a,ENG-SPA,UK,67,muneca,monetary,wrong,Spanish,5,0,2.649999857,0,different,0,24.7647,5,0,0
5e84efb71d17ad0c8430495a,ENG-SPA,UK,68,naranja,normal,wrong,Spanish,5,0,7.631000042,0,different,1,22.3137,0,0.166666666666666,0.428571428571429
5e84efb71d17ad0c8430495a,ENG-SPA,UK,69,nariz,noisy,wrong,Spanish,4,0,1.832000017,0,same_consonant,1,69.7451,6,0.222222222222222,0.2
5e84efb71d17ad0c8430495a,ENG-SPA,UK,70,ola,hello,correct,Spanish,4,0,2.032999992,0,different,0,21.2549,8,0,0
5e84efb71d17ad0c8430495a,ENG-SPA,UK,71,ombligo,oblige,wrong,Spanish,2,0,1.999000072,0,different,2,,,0.4,0.166666666666667
5e84efb71d17ad0c8430495a,ENG-SPA,UK,72,osito,opposite,wrong,Spanish,4,0,0.431999922,0,different,1,,,0.166666666666666,0
5e84efb71d17ad0c8430495a,ENG-SPA,UK,73,oveja,happy,wrong,Spanish,5,0,3.849999905,0,different,0,13.4314,8,0,0.2
5e84efb71d17ad0c8430495a,ENG-SPA,UK,74,pajaro,backdoor,wrong,Spanish,7,0,0.583000183,0.222222222222222,different,0,45.451,7,0,0.166666666666667
5e84efb71d17ad0c8430495a,ENG-SPA,UK,75,pan,pan,false_friend,Spanish,0,1,0.531999826,0.285714285714285,different,0,28.3333,5,0,0.2
5e84efb71d17ad0c8430495a,ENG-SPA,UK,76,panal,pain,wrong,Spanish,3,0,2.514000177,0,different,1,0.78431,8,0.222222222222222,0.2
5e84efb71d17ad0c8430495a,ENG-SPA,UK,77,pantalon,pants,correct,Spanish,4,0,2.996999979,0,different,1,5.1569,0,0.133333333333333,0
5e84efb71d17ad0c8430495a,ENG-SPA,UK,78,pastel,pasta,wrong,Spanish,2,0,0.632999897,0,different,1,45.0588,8,0.2,0.333333333333333
5e84efb71d17ad0c8430495a,ENG-SPA,UK,79,patata,potato,correct,Spanish,2,0,0.697999954,0,same_consonant,1,11.2941,0,0.428571428571428,0.666666666666667
5e84efb71d17ad0c8430495a,ENG-SPA,UK,80,pato,plate,wrong,Spanish,2,0,0.933000088,0,different,0,24.7647,11,0,0
5e84efb71d17ad0c8430495a,ENG-SPA,UK,81,pelota,pelican,wrong,Spanish,3,0,3.048000097,0.222222222222222,different,1,104.9608,5,0.222222222222222,0.166666666666667
5e84efb71d17ad0c8430495a,ENG-SPA,UK,82,perro,imperative,wrong,Spanish,7,0,4.68200016,0,different,0,192.8431,1,0,0
5e84efb71d17ad0c8430495a,ENG-SPA,UK,83,pez,pen,wrong,Spanish,1,0,0.448999882,0.333333333333333,different,0,83.4902,1,0,0
5e84efb71d17ad0c8430495a,ENG-SPA,UK,84,pie,pie,false_friend,Spanish,0,1,0.948999882,0,different,0,64.9216,5,0,0
5e84efb71d17ad0c8430495a,ENG-SPA,UK,85,pierna,pencil,wrong,Spanish,5,0,1.965000153,0,different,0,56.5098,2,0,0.166666666666667
5e84efb71d17ad0c8430495a,ENG-SPA,UK,86,pingüino,penguin,correct,Spanish,,,0.599999905,,,,,,,
5e84efb71d17ad0c8430495a,ENG-SPA,UK,87,platano,plates,wrong,Spanish,4,0,1.11500001,0.153846153846153,different,1,10.7255,0,0.153846153846153,0.285714285714286
5e84efb71d17ad0c8430495a,ENG-SPA,UK,88,plato,plate,correct,Spanish,1,0,0.916000128,0,same_consonant,2,25.6471,7,0.6,0.8
5e84efb71d17ad0c8430495a,ENG-SPA,UK,89,pluma,plume,wrong,Spanish,1,0,0.648999929,0,different,0,6.6275,6,0,0
5e84efb71d17ad0c8430495a,ENG-SPA,UK,90,pollo,pour,wrong,Spanish,3,0,2.264999866,0,different,0,61.7255,0,0,0
5e84efb71d17ad0c8430495a,ENG-SPA,UK,91,puerta,place,wrong,Spanish,5,0,2.032999992,0,different,0,292.0588,5,0,0.166666666666667
5e84efb71d17ad0c8430495a,ENG-SPA,UK,92,sandwich,sandwich,correct,Spanish,1,0,0.73300004,0,same_consonant,3,21.9216,0,0.769230769230769,0.875
5e84efb71d17ad0c8430495a,ENG-SPA,UK,93,sol,sun,wrong,Spanish,2,0,1.215999842,0,same_consonant,1,69.6667,13,0.333333333333333,0.333333333333333
5e84efb71d17ad0c8430495a,ENG-SPA,UK,94,tambor,tambourine,correct,Spanish,4,0,1.514999866,0.2,different,1,8.4706,4,0.2,0
5e84efb71d17ad0c8430495a,ENG-SPA,UK,95,tenedor,tenable,wrong,Spanish,4,0,3.049000025,0,different,0,8.8235,12,0,0.142857142857143
5e84efb71d17ad0c8430495a,ENG-SPA,UK,96,tigre,tiger,correct,Spanish,1,0,0.781999826,0,same_consonant,1,18.5294,0,0.4,0.8
5e84efb71d17ad0c8430495a,ENG-SPA,UK,97,tijeras,tshirt,wrong,Spanish,5,0,0.549000025,0,different,1,6.6863,1,0.166666666666666,0.25
5e84efb71d17ad0c8430495a,ENG-SPA,UK,98,tobogan,toboggan,correct,Spanish,2,0,1.565999985,0,different,1,17.8235,2,0.166666666666666,0
5e84efb71d17ad0c8430495a,ENG-SPA,UK,99,tomate,tomato,correct,Spanish,1,0,0.799000025,0,same_consonant,1,5.902,0,0.461538461538461,0.833333333333333
5e84efb71d17ad0c8430495a,ENG-SPA,UK,100,toro,tomorrow,wrong,Spanish,4,0,3.249000072,0.571428571428571,different,0,27.5098,6,0,0
5e84efb71d17ad0c8430495a,ENG-SPA,UK,101,tren,train,correct,Spanish,2,0,0.866000175,0,same_consonant,3,95.0588,0,0.888888888888888,0.6
5e84efb71d17ad0c8430495a,ENG-SPA,UK,102,ventana,bend,wrong,Spanish,5,0,1.19900012,0.153846153846153,different,1,86,0,0.153846153846153,0.142857142857143
5e84efb71d17ad0c8430495a,ENG-SPA,UK,103,zanahoria,sandcastle,wrong,Spanish,8,0,1.532000065,0,different,1,3.8235,3,0.307692307692307,0.222222222222222
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,104,abella,pond,wrong,Catalan,6,0,2.381999969,0,different,,10.3529,27,0.285714285714285,0.333333333333333
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,105,aigua,aqua,wrong,Catalan,2,0,1.214999914,0,different,,225.0588,0,0.444444444444444,0
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,106,aixeta,buy,wrong,Catalan,6,0,0.782000065,0,different,0,14.7451,8,0.25,0.166666666666667
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,107,amanida,insect,wrong,Catalan,7,0,1.799999952,0,different,3,17.0196,0,0.166666666666666,0.285714285714286
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,108,ampolla,umbrella,wrong,Catalan,4,0,0.634000063,0,different,1,50.7451,0,0,0.142857142857143
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,109,arbre,car,wrong,Catalan,4,0,8.717000008,0,different,1,65,5,0.285714285714285,0.4
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,110,berenar,brand,wrong,Catalan,4,0,1.78399992,0,different,,9.1373,5,0.4,0.142857142857143
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,111,bibero,beverage,wrong,Catalan,5,0,0.5,0,same_consonant,1,50.7451,0,0.2,0.166666666666667
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,112,bici,biscuit,wrong,Catalan,3,0,1.43200016,0,same_consonant,1,25.8824,9,0.5,0.5
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,113,boca,pig,wrong,Catalan,4,0,2.763999939,0.25,different,1,104.4118,0,0,0.2
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,114,bol,ball,false_friend,Catalan,2,0,0.901000023,0,same_consonant,1,21.451,12,0.571428571428571,0.75
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,115,bolet,bouillon,wrong,Catalan,5,0,1.749000072,0.181818181818181,different,,2.1373,1,0.181818181818181,0
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,116,bolquer,bouquet,wrong,Catalan,2,0,1.383000135,0,different,1,0.78431,8,0,0
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,117,boto,nose,wrong,Catalan,3,0,1.866000175,0,same_consonant,1,28.2549,0,0.5,0.333333333333333
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,118,bou,bow,wrong,Catalan,1,0,0.682999849,0,same_consonant,,27.5098,6,0.666666666666666,0.25
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,119,caixa,cereal,wrong,Catalan,4,0,4.516000032,0,different,1,89.7451,0,0.25,0.2
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,120,cama,chair,wrong,Catalan,3,0,4.100000143,,,,187.1176,4,,0
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,121,camisa,tank top,wrong,Catalan,7,0,1.465999842,0.285714285714285,different,0,46.3725,6,0,0.166666666666667
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,122,casa,house,correct,Catalan,4,0,0.48300004,0,different,,514,1,0.25,0.2
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,123,cavall,horse,correct,Catalan,6,0,1.249000072,0,different,0,92.8824,2,0,0
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,124,cirera,cereal,wrong,Catalan,3,0,0.382999897,0,different,1,13.5882,6,0.2,0.5
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,125,colom,column,wrong,Catalan,2,0,1,0,different,,5.902,0,0,0.166666666666667
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,126,corona,beer,wrong,Catalan,6,0,2.082000017,0,same_consonant,1,13.6863,4,0.545454545454545,0.5
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,127,cotxe,court,wrong,Catalan,3,0,3.338000059,0,same_consonant,1,483.0588,2,0.333333333333333,0.2
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,128,cuc,cook,wrong,Catalan,3,0,0.917000055,0,different,0,10.1176,8,0,0
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,129,dit,speak,wrong,Catalan,5,0,2.398999929,0,different,0,36.6667,0,0.25,0.166666666666667
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,130,entrepa,interpret,wrong,Catalan,5,0,1.26699996,0,different,1,21.9216,0,0.153846153846153,0.125
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,131,esponja,sponge,correct,Catalan,3,0,2.032999992,0.333333333333333,different,2,6.7059,0,0.5,0.571428571428571
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,132,estrella,australia,wrong,Catalan,,,0.682999849,0,different,2,81.3529,3,0.4,0.375
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,133,estruc,astray,wrong,Catalan,3,0,2.681999922,0,different,3,0.94118,0,0.5,0.428571428571429
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,134,flor,floor,false_friend,Catalan,1,0,0.532000065,0,same_consonant,2,22.7647,1,0.5,0.666666666666667
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,135,formiga,formula,wrong,Catalan,2,0,1.166999817,0,different,1,5.3529,9,0,0
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,136,forquilla,fork,correct,Catalan,6,0,0.799999952,0,same_consonant,0,8.8235,12,0.4,0.333333333333333
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,137,fulla,fall,wrong,Catalan,2,0,1.118000031,0,different,,5.1961,13,0.285714285714285,0.2
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,138,galeta,calm,wrong,Catalan,4,0,1.684999943,0,different,1,,,0.166666666666666,0
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,139,galleda,garlic,wrong,Catalan,4,0,0.398999929,0,different,1,10.0196,1,0,0.142857142857143
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,140,gat,god,wrong,Catalan,2,0,3.33100009,0.333333333333333,different,2,66.3333,9,0.666666666666666,0.666666666666667
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,141,gerd,gel,wrong,Catalan,2,0,4.115999937,0,different,,16.7843,4,0.25,0.2
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,142,girafa,giraffe,correct,Catalan,2,0,0.48300004,0.181818181818181,different,2,1.4902,0,0.545454545454545,0.714285714285714
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,143,globus,globe,wrong,Catalan,2,0,1.231999874,0,different,1,8.6667,0,0.363636363636363,0.142857142857143
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,144,gorra,lard,wrong,Catalan,4,0,3.066000223,0.285714285714285,different,,18.7451,11,0,0
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,145,got,god,wrong,Catalan,1,0,2.167000055,0.666666666666666,different,,51.6471,6,0,0
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,146,guitarra,guitar,correct,Catalan,2,0,0.48300004,0,same_consonant,3,15.5882,0,0.6,0.75
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,147,jaqueta,buy,wrong,Catalan,6,0,4.733999968,0.181818181818181,different,2,33.4118,0,0.363636363636363,0.571428571428571
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,148,lleo,hour,wrong,Catalan,4,0,2.047999859,0,different,1,15.3529,1,0.25,0.25
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,149,llibre,library,wrong,Catalan,4,0,1.881000042,0,different,0,176.9804,3,0,0
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,150,lloro,yard,wrong,Catalan,4,0,3.215000153,0,different,1,3.2745,2,0.222222222222222,0.333333333333333
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,151,lluna,moon,correct,Catalan,4,0,0.833000183,0,different,2,49.9608,6,0.571428571428571,0.2
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,152,ma,mother,wrong,Catalan,5,0,1.099999905,0,different,2,279.6471,2,0.333333333333333,0.25
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,153,mico,mouse,wrong,Catalan,4,0,1.75,0,same_consonant,1,33.5098,1,0.444444444444444,0.166666666666667
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,154,mirall,mirage,wrong,Catalan,2,0,4.382999897,0,same_consonant,,24.1765,0,0.666666666666666,0.5
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,155,moneda,moon,wrong,Catalan,4,0,1.250999928,0,different,1,9.7451,6,0.2,0.166666666666667
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,156,moto,motto,wrong,Catalan,1,0,0.931999922,0,same_consonant,1,0.7451,0,0.307692307692307,0.444444444444444
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,157,mussol,muscle,wrong,Catalan,3,0,1.082000017,0,different,1,5.6078,10,0.5,0.166666666666667
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,158,nas,baby,wrong,Catalan,3,0,2.467000008,0,same_consonant,1,69.7451,6,0.285714285714285,0.5
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,159,onada,bird,wrong,Catalan,4,0,5.683000088,0.222222222222222,different,0,21.2549,8,0,0.2
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,160,orella,ears,correct,Catalan,5,0,0.782999992,0,different,,32,9,0.285714285714285,0.166666666666667
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,161,ovella,well,wrong,Catalan,3,0,1.230999947,0,different,0,13.4314,8,0,0.166666666666667
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,162,pa,for,wrong,Catalan,3,0,3.999000072,0.333333333333333,different,0,28.3333,5,0,0.2
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,163,papallona,butterfly,correct,Catalan,9,0,0.780999899,0.125,different,1,5.5098,0,0.125,0
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,164,patata,potato,correct,Catalan,2,0,0.297999859,0,same_consonant,1,11.2941,0,0.714285714285714,0.666666666666667
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,165,pernil,paper,wrong,Catalan,5,0,1.549999952,0,different,,11.5882,18,0,0
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,166,peu,bear,wrong,Catalan,3,0,2.132999897,0,different,,64.9216,5,0,0
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,167,pingui,penguin,correct,Catalan,4,0,0.883000135,0,same_consonant,5,2.8824,0,0.769230769230769,0.428571428571429
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,168,planta,board,wrong,Catalan,5,0,2.90199995,0,same_consonant,,27.6078,4,0.727272727272727,0.833333333333333
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,169,plat,black,wrong,Catalan,3,0,0.898999929,0,same_consonant,2,25.6471,7,0.666666666666666,0.8
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,170,ploma,diploma,wrong,Catalan,2,0,0.982000113,0,different,0,6.6275,6,0.222222222222222,0
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,171,pollastre,polenta,wrong,Catalan,5,0,1.666000128,0,different,0,61.7255,0,0,0
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,172,poma,apple,correct,Catalan,4,0,1.000999928,0,different,1,23.6667,0,0.285714285714285,0.2
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,173,porc,park,typo,Catalan,2,0,0.950999975,0,same_consonant,,,,0.857142857142857,0.375
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,174,porta,park,wrong,Catalan,3,0,2.901000023,0,different,0,292.0588,5,0.285714285714285,0.2
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,175,raspall,raspberry,wrong,Catalan,5,0,0.865999937,0.2,different,0,14.1569,2,0.2,0.142857142857143
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,176,samarreta,summer,wrong,Catalan,6,0,2.821000099,0,different,1,,,0.153846153846153,0.222222222222222
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,177,sol,sun,correct,Catalan,2,0,1.46600008,0.333333333333333,same_consonant,1,69.6667,13,0.333333333333333,0.333333333333333
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,178,taronja,tarantula,wrong,Catalan,4,0,0.381999969,0.166666666666666,different,1,22.3137,0,0.166666666666666,0.285714285714286
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,179,tigre,tiger,correct,Catalan,1,0,1.548000097,0,same_consonant,1,18.5294,0,0.8,0.8
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,180,tisores,trail,wrong,Catalan,6,0,2.71600008,0.166666666666666,different,1,6.6863,1,0.5,0.5
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,181,tobogan,toboggan,correct,Catalan,1,0,0.76699996,0,different,1,17.8235,2,0.166666666666666,0
5e85f278c880ee1edb7e96ee,ENG-CAT,UK,182,tomaquet,tomato,correct,Catalan,5,0,0.467000008,0,same_consonant,1,5.902,0,0.285714285714285,0.375
